n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.006046694755554199,6.537103652954102e-05
2,25,0.006664046764373779,9.650421142578124e-05
3,25,0.007415364265441894,0.0001234126091003418
4,25,0.008336841106414795,0.00014931678771972656
5,25,0.008940240383148192,0.00017377424240112304
6,25,0.009855271339416504,0.00019952487945556642
