n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.0073238730430603026,5.355119705200195e-05
2,25,0.008298678398132324,7.79104232788086e-05
3,25,0.010015537738800049,9.96565818786621e-05
4,25,0.01430712890625,0.00012149906158447265
5,25,0.03141024494171142,0.0001441965103149414
6,25,0.11714627933502197,0.00019542026519775392
